"Post ID","Account ID","Account username","Account name",Description,"Duration (sec)","Publish time",Permalink,"Post type","Data comment",Date,Views,Reach,Likes,Shares,Replies,"Link clicks",Navigation,"Profile visits",Follows,"Sticker taps"
18043749494613806,17841401475580469,nicki.entenmann,"Nicki Entenmann","Of course the week I have to be in a bikini I’ve worked out once and am a ravenous beast 💁🏼‍♀️",0,"04/30/2025 18:26",https://instagram.com/stories/nicki.entenmann/3622559474327361912,"IG story",,Lifetime,15627,14378,137,0,18,,14872,31,,
17968406612855097,17841401475580469,nicki.entenmann,"Nicki Entenmann","I’ll let you know (maybe even a tad early 😏) when it’s out so you snag before it sells out!",0,"04/30/2025 18:19",,"IG story",,Lifetime,14753,13965,110,1,10,,15669,10,,
18032275613640997,17841401475580469,nicki.entenmann,"Nicki Entenmann",,6,"04/30/2025 18:18",,"IG story",,Lifetime,14395,13655,148,6,15,,12043,8,,
17935348157901402,17841401475580469,nicki.entenmann,"Nicki Entenmann","I’ve been trying it for a month and it’s top 3 without question!!! So many Arnold Palmers by the pool in our future 😮‍💨🍋 @drinklmnt 🚨🚨FLAVOR OF THE SUMMER COMING TO YOU SO SOON 🚨🚨🚨 @drinklmnt",30,"04/30/2025 18:13",,"IG story",,Lifetime,15350,14429,274,41,87,,16114,17,,
18073661629852923,17841401475580469,nicki.entenmann,"Nicki Entenmann","That spring storm life ⛈️🌈",0,"04/30/2025 17:33",,"IG story",,Lifetime,15633,14658,156,0,1,,16229,31,,
18024134573678440,17841401475580469,nicki.entenmann,"Nicki Entenmann","Anyone on that BBL allegation 
and tiny waist journey. K same 🫡",34,"04/30/2025 13:22",,"IG story",,Lifetime,16572,15718,184,1,7,275,17018,50,,
17991616508643363,17841401475580469,nicki.entenmann,"Nicki Entenmann","Buy 3, get one free!",0,"04/30/2025 13:18",,"IG story",,Lifetime,16926,16228,107,0,2,62,17855,14,,
18079233241768980,17841401475580469,nicki.entenmann,"Nicki Entenmann","I hate reapplying spf on my face cuz I don’t wanna smear my makeup so this is 1000/10 for a spf refresh",0,"04/30/2025 13:18",,"IG story",,Lifetime,17317,16479,134,0,0,433,17963,10,,
18034640150330086,17841401475580469,nicki.entenmann,"Nicki Entenmann","Makes your under eye 
feel v Bonita 💅
I love taking on trips!  Apart of buy 3, get 1 free sale 
(Can be a variety of items!)",0,"04/30/2025 13:18",,"IG story",,Lifetime,17710,16768,135,1,2,479,18079,6,,
18047375108114208,17841401475580469,nicki.entenmann,"Nicki Entenmann","NICKI20 should work for discount!  #crpartner @colleenrothschild  If you are acne prone these pads are the best/nothing has helped like they do
And best daytime eye cream out there",52,"04/30/2025 13:15",,"IG story",,Lifetime,17786,16753,142,6,7,323,18226,8,,15
18358306657180752,17841401475580469,nicki.entenmann,"Nicki Entenmann","This is not a drill!! 30% off alo happening. Including our favorite sweatshirt",0,"04/30/2025 13:06",,"IG story",,Lifetime,18220,17159,154,1,7,763,19447,,,
18063132725020365,17841401475580469,nicki.entenmann,"Nicki Entenmann","Toddler kind of lunch 👧🏼🧒🏼👶🏼 Don’t know macros, don’t care. 

This sounded good so we’re gonna demolish mmmmkay",0,"04/30/2025 12:25",https://instagram.com/stories/nicki.entenmann/3622378226720565738,"IG story",,Lifetime,19377,18160,300,0,21,,21315,26,,
18075322846803286,17841401475580469,nicki.entenmann,"Nicki Entenmann","Stories that drag on actually kill me 💀 
My ADD can’t handle it 

So I try to keep mine Short. Sweet. Sarcastic. Informative. 
and fit in 203838291 words in 3 frames 

You girls got things to doooooo 💅",0,"04/30/2025 12:18",,"IG story",,Lifetime,19950,18744,424,0,60,,19769,30,,
18057081772981033,17841401475580469,nicki.entenmann,"Nicki Entenmann",,28,"04/30/2025 12:06",https://instagram.com/stories/nicki.entenmann/3622368677473043690,"IG story",,Lifetime,20044,18618,188,1,9,,18350,23,,
17873960913338706,17841401475580469,nicki.entenmann,"Nicki Entenmann",,57,"04/30/2025 12:06",https://instagram.com/stories/nicki.entenmann/3622368265710063773,"IG story",,Lifetime,20928,19135,181,0,5,,18037,33,,
18079680547627502,17841401475580469,nicki.entenmann,"Nicki Entenmann",,60,"04/30/2025 12:04",https://instagram.com/stories/nicki.entenmann/3622367258120617360,"IG story",,Lifetime,21757,20010,227,0,12,,19307,80,,
18144751927376497,17841401475580469,nicki.entenmann,"Nicki Entenmann",,57,"04/30/2025 11:58",https://instagram.com/stories/nicki.entenmann/3622364776158045582,"IG story",,Lifetime,22818,20967,292,1,23,,21595,241,,
18034335875333767,17841401475580469,nicki.entenmann,"Nicki Entenmann","A few more days to enter this weeks gifting! I really appreciate all your love and engagement ❤️",0,"04/30/2025 09:50",,"IG story",,Lifetime,26747,24397,982,11,2338,,27783,1506,1,
18037802591302317,17841401475580469,nicki.entenmann,"Nicki Entenmann","Ok fine, twist my arm",0,"04/29/2025 18:57",,"IG story",,Lifetime,22131,21153,277,1,57,,24059,78,,
18323938453203374,17841401475580469,nicki.entenmann,"Nicki Entenmann","Another episode of Nicki tries to be trendy 😎 but ends up looking 
like I watch Men in Black and drink Mountain Dew in my moms basement",0,"04/29/2025 17:57",,"IG story",,Lifetime,22135,20909,243,10,138,,22727,41,1,
18076110487835501,17841401475580469,nicki.entenmann,"Nicki Entenmann","Bagged Lettuce & chicken is the base to 7-10 meals a week for me 

Stop complicating it",0,"04/29/2025 15:18",https://instagram.com/stories/nicki.entenmann/3621740312688479045,"IG story",,Lifetime,19139,17795,146,2,19,,19625,36,,
17982456920821540,17841401475580469,nicki.entenmann,"Nicki Entenmann","In case you missed
 this one 🫶🏻 Requests for this shirt, bra and shoes",0,"04/29/2025 15:11",,"IG story",,Lifetime,19371,18338,119,0,6,474,21347,19,,
18052467335042545,17841401475580469,nicki.entenmann,"Nicki Entenmann","Guys-you’re all fired if you don’t remind me to clean my dirty ass mirror game",0,"04/29/2025 15:10",,"IG story",,Lifetime,19321,18088,116,1,6,740,20505,33,,
18095192416561725,17841401475580469,nicki.entenmann,"Nicki Entenmann","I was on a readying frenzy and it’s kinda been stale this month! Should I just start reading book 3 of ACOTAR?!",0,"04/29/2025 13:53",,"IG story",,Lifetime,19442,18530,87,0,20,,19995,39,,
18091494862596486,17841401475580469,nicki.entenmann,"Nicki Entenmann","I’ve had these for years!!!! Great for tight clothes but they JUST came out with sticky ones (circle and triangles) when you’re wearing loose tops so I’ll report back  after this trip  NICKI10 for 10% off should work  @cakesbody",60,"04/29/2025 13:39",,"IG story",,Lifetime,13352,12723,63,2,5,282,12986,12,,
17954179940944610,17841401475580469,nicki.entenmann,"Nicki Entenmann","Code NICKIENT for 30% off  @athenaclub  #athenaclubpartner",0,"04/29/2025 10:34",,"IG story",,Lifetime,14414,13787,54,0,3,84,14685,19,,
17970427748737216,17841401475580469,nicki.entenmann,"Nicki Entenmann","TAP HERE and use code NICKIENT for 30% off your Athena Club Razor Kit! 

The razor kit includes a razor handle, 2 5-blade cartridges and 1 magnetic hook!  @athenaclub  #athenaclubpartner",56,"04/29/2025 10:33",,"IG story",,Lifetime,14508,13932,65,1,5,100,14540,10,,
18313106356232530,17841401475580469,nicki.entenmann,"Nicki Entenmann","@athenaclub  #athenaclubrazor  Water activated hyaluronic acid and shea butter so it’s almost like a shaving cream & lotion built in your razor! Closest shave, no razor burn legs are silkyyyyy 💅",45,"04/29/2025 10:32",,"IG story",,Lifetime,14566,14140,57,1,2,,14569,4,,13
18043239497183064,17841401475580469,nicki.entenmann,"Nicki Entenmann","@athenaclub  Code: NICKIENT for 30% off
Makes the razor kit $8 #athenaclubpartner",58,"04/29/2025 10:30",,"IG story",,Lifetime,14926,14224,73,0,10,106,15244,7,,
18289782499222214,17841401475580469,nicki.entenmann,"Nicki Entenmann","M in both  Lulu on Amazon budget",37,"04/29/2025 10:25",,"IG story",,Lifetime,15333,14449,106,3,5,857,16486,7,1,
18073495198855812,17841401475580469,nicki.entenmann,"Nicki Entenmann","Ok just got these in from Amazon! They’re under $25 but also v cheeky just a FYI!",0,"04/29/2025 10:24",,"IG story",,Lifetime,15182,14545,118,3,33,256,15473,11,,
17857062858420656,17841401475580469,nicki.entenmann,"Nicki Entenmann","My larger tennis bracelet is $18 right now

The small one is real diamonds and I get more compliments/questions on the fake one!",0,"04/29/2025 10:17",,"IG story",,Lifetime,15287,14679,76,0,2,403,14756,13,,
17871566382253466,17841401475580469,nicki.entenmann,"Nicki Entenmann",,54,"04/29/2025 10:09",,"IG story",,Lifetime,15517,14852,93,4,13,,14179,6,1,
18066809215812232,17841401475580469,nicki.entenmann,"Nicki Entenmann",,53,"04/29/2025 10:06",,"IG story",,Lifetime,16080,15534,92,0,8,,15135,13,,
17847309186438611,17841401475580469,nicki.entenmann,"Nicki Entenmann","Fago 0%
Scoop of vanilla protein powder
Scoop of collagen 
Blubs
🧸🧸🧸 Adding some teddy grahams to yogurt for cheesecake  crust vibes 💅",0,"04/29/2025 09:56",https://instagram.com/stories/nicki.entenmann/3621578215329508137,"IG story",,Lifetime,17870,17201,158,6,19,,15937,37,,
18062615024017797,17841401475580469,nicki.entenmann,"Nicki Entenmann","Ants on a log will always slay 💅🐜",9,"04/28/2025 16:34",,"IG story",,Lifetime,27195,25377,250,2,19,,26619,155,,
18092841079571506,17841401475580469,nicki.entenmann,"Nicki Entenmann","My kids “fruit snacks” after school. 
NO ONE tell them it’s good for them!! @grunsdaily",0,"04/28/2025 13:53",,"IG story",,Lifetime,28610,26735,140,0,0,71,29326,43,,4
17913800993998515,17841401475580469,nicki.entenmann,"Nicki Entenmann","Vitamins, minerals, antioxidants, prebiotic, whole food nutrition, fruits, veggies- come in single packets-8 gummy bears. 
SWEAR BY THEM Get up to 52% off with my link @grunsdaily",0,"04/28/2025 13:51",,"IG story",,Lifetime,29210,27349,170,2,4,194,31514,16,,11
17929472217021569,17841401475580469,nicki.entenmann,"Nicki Entenmann","Listen. These are sexyyyy and very 🍈🍈 licious. 
Not wearing with the kids around  All of them linked here!",0,"04/28/2025 13:08",,"IG story",,Lifetime,30559,28875,218,6,23,755,32420,29,,
18057232070131518,17841401475580469,nicki.entenmann,"Nicki Entenmann",,31,"04/28/2025 13:06",,"IG story",,Lifetime,30739,29042,196,1,21,,34910,14,,
18059493647144794,17841401475580469,nicki.entenmann,"Nicki Entenmann","Ty said the top looks like sunglasses 😎",35,"04/28/2025 13:05",,"IG story",,Lifetime,31651,29589,319,11,75,,34101,30,,
18077928019813302,17841401475580469,nicki.entenmann,"Nicki Entenmann","Everything linked here ❤️ @target  #ad  #targetcreator  #paidlink #targetspringbeauty #targetbeauty  #targetstyle  #target",5,"04/28/2025 11:26",,"IG story",,Lifetime,32135,30564,255,0,4,371,31890,70,,
18300694999242650,17841401475580469,nicki.entenmann,"Nicki Entenmann","@target  #ad  #targetcreator  #paidlink #targetspringbeauty #targetbeauty  #targetstyle  #target  Great brands at a great price!!",43,"04/28/2025 11:24",,"IG story",,Lifetime,33093,31529,281,2,2,284,33186,35,,2
18111566284485104,17841401475580469,nicki.entenmann,"Nicki Entenmann","@target #ad 
#targetcreator #paidlink  #targetspringbeauty #targetbeauty #target  #targetstyle  Body SPF, lip and a setting mist (great for on top of makeup!!!)",46,"04/28/2025 11:22",,"IG story",,Lifetime,34313,32512,310,2,13,469,33260,60,1,
18078467671752462,17841401475580469,nicki.entenmann,"Nicki Entenmann","@target  #ad #targetcreator  #paidlink #targetspringbeauty #targetbeauty  #targetstyle  #target",51,"04/28/2025 11:20",,"IG story",,Lifetime,35605,33433,379,1,4,679,34560,43,,
18184052062315663,17841401475580469,nicki.entenmann,"Nicki Entenmann","Plain yogurt  Fried Eggies Kodiak protein pancakes 
Berries and whip cream",0,"04/28/2025 11:07",,"IG story",,Lifetime,36617,34805,483,2,21,,38442,69,,
18044111246172179,17841401475580469,nicki.entenmann,"Nicki Entenmann","The next 2 weeks, 
there is no macro tracking for me 💅

Food is fuel,  moving my body for Hyrox, eat 80% whole food nutrition cuz it makes me feel good, but enjoy my vacaaaaa

What you do this month will show next month-

Memories over macros.",28,"04/28/2025 11:06",,"IG story",,Lifetime,39113,36465,792,2,45,,42031,431,,
17960114297782855,17841401475580469,nicki.entenmann,"Nicki Entenmann","Look at the new drops 🔥 Ok you girls have spoken and you want these to be our giveaway this week!  Giving THREE of you these sneaks (you can pick your color) 

Comment “sneakers” here and like my reels this week!",0,"04/28/2025 09:06",,"IG story",,Lifetime,44944,41679,1420,20,5402,,45259,2069,2,
18113822440485862,17841401475580469,nicki.entenmann,"Nicki Entenmann","2019 😭 2025 B wasn’t even
 born yet  Tradition to take a pic in the same spot on the 1st round every year",0,"04/27/2025 17:02",,"IG story",,Lifetime,20803,19830,405,3,23,,20600,47,,
18363646216134403,17841401475580469,nicki.entenmann,"Nicki Entenmann","Jack Attack 🙌🏻",7,"04/27/2025 16:57",,"IG story",,Lifetime,20649,19663,131,0,5,,18331,7,,
18272648026284926,17841401475580469,nicki.entenmann,"Nicki Entenmann",,6,"04/27/2025 16:56",,"IG story",,Lifetime,20853,19934,138,0,7,,18663,9,,
18010703771549994,17841401475580469,nicki.entenmann,"Nicki Entenmann","Queen energy 👑",7,"04/27/2025 16:55",,"IG story",,Lifetime,21152,20098,140,0,8,,18962,4,,
18080379793775305,17841401475580469,nicki.entenmann,"Nicki Entenmann","First family round 
of the season ⛳️❤️",0,"04/27/2025 16:45",,"IG story",,Lifetime,21934,20791,231,3,25,,21782,44,,
18030583895381013,17841401475580469,nicki.entenmann,"Nicki Entenmann","On sale!!! SPF 50 
clean
Little shimmer 
Hyaluronic acid, vitamin c & d
Smells heavenlyyyyy @koparibeauty",38,"04/27/2025 13:56",,"IG story",,Lifetime,20125,18626,65,6,6,818,19437,21,,
18074277850889154,17841401475580469,nicki.entenmann,"Nicki Entenmann","@koparibeauty  It’s smells AMAZINGGGG and 
I use their body wash",54,"04/27/2025 13:54",,"IG story",,Lifetime,20067,18745,63,1,6,342,19807,15,,
18065899693819953,17841401475580469,nicki.entenmann,"Nicki Entenmann","Ended up using majority of all these this weekend!",0,"04/27/2025 13:39",,"IG story",,Lifetime,16794,15868,22,0,2,208,17587,2,,
18027625997662715,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"04/27/2025 13:37",,"IG story",,Lifetime,16897,15967,26,0,0,139,17937,9,,
17867199459281916,17841401475580469,nicki.entenmann,"Nicki Entenmann","What I wore today 

These shorts are a really pretty plum color!",0,"04/27/2025 13:14",,"IG story",,Lifetime,20927,19394,51,0,7,463,21965,31,,
18070103923821420,17841401475580469,nicki.entenmann,"Nicki Entenmann","One of our favorite sets is on sale!  M in top / S in bottoms (size down 1)",0,"04/27/2025 13:12",,"IG story",,Lifetime,17726,16661,35,0,1,144,18188,27,,
18068487679758833,17841401475580469,nicki.entenmann,"Nicki Entenmann","Long winded way of saying-

Don’t compare your journey to mine or anyone else’s, 

you shouldn’t
 live in a deficit forever, hit your goals and get out 

tracking macros is a great tool but you don’t need to be a robot forever 

The biggest thing holding you back is consistency, patience, and excuses

Love ya mean it",0,"04/27/2025 10:14",https://instagram.com/stories/nicki.entenmann/3620137567694971052,"IG story",,Lifetime,18356,17139,185,0,25,,17119,23,,
17930619860919700,17841401475580469,nicki.entenmann,"Nicki Entenmann","I hope my journey has inspired you, but not intimidate you. This was an ‘extreme’ few months for me and I’m ready for a little more balance",48,"04/27/2025 10:06",https://instagram.com/stories/nicki.entenmann/3620133962380465190,"IG story",,Lifetime,18639,17273,88,1,23,,16683,9,,
17890333485235531,17841401475580469,nicki.entenmann,"Nicki Entenmann","Full transparency -I’m proud of what I’ve accomplished, but it is not realistic for me to stay like this long term-",50,"04/27/2025 10:04",https://instagram.com/stories/nicki.entenmann/3620132741384851457,"IG story",,Lifetime,18994,17558,82,0,8,,16377,5,,
17848442199427300,17841401475580469,nicki.entenmann,"Nicki Entenmann","I am so proud of myself but I am over being in a deficit
 😬😂",53,"04/27/2025 10:01",https://instagram.com/stories/nicki.entenmann/3620132117993821240,"IG story",,Lifetime,19373,17717,105,2,8,,16242,18,,
18096140869493433,17841401475580469,nicki.entenmann,"Nicki Entenmann","I’m fighting for my life solo parenting and Ty golfed in front of scheffler yesterday. We’re not living the same  weekend",44,"04/27/2025 09:57",,"IG story",,Lifetime,18692,17748,71,2,10,,17234,40,,
17881543365180668,17841401475580469,nicki.entenmann,"Nicki Entenmann","Followed by Upper body and body weight legs 
( with a side of sass from the children)
Type of workout 🫣",44,"04/27/2025 09:06",https://instagram.com/stories/nicki.entenmann/3620103814864030848,"IG story",,Lifetime,19987,18744,66,3,13,,18895,17,,
17855619456423675,17841401475580469,nicki.entenmann,"Nicki Entenmann","Knee is still 🫠🫠

I’ve had to accept the time goals I had for Hyrox may not happen but still going to give my best effort. 

The competitive athlete in me is crying. My mindset is you either win or don’t show up ☠️",41,"04/27/2025 09:05",https://instagram.com/stories/nicki.entenmann/3620103127207954528,"IG story",,Lifetime,20312,19265,75,0,22,,20898,19,1,
18056822687175227,17841401475580469,nicki.entenmann,"Nicki Entenmann","French Toast Sundays 🍞🍁 Easy way to sneak in eggs for kids 🙌🏻

Instead of maple syrup (tonssss of sugar) I do a little butter/ powdered sugar & swerve brown sugar
or 
a little whip cream & berries",0,"04/27/2025 07:52",,"IG story",,Lifetime,20328,19433,88,1,8,,19632,17,,
18064174604486084,17841401475580469,nicki.entenmann,"Nicki Entenmann","Sleepy girl makeup 😴",29,"04/26/2025 17:32",,"IG story",,Lifetime,19085,17682,65,0,10,680,17763,41,,
17902551198170029,17841401475580469,nicki.entenmann,"Nicki Entenmann","I only ate a Starbucks turkey bacon sandwich and protein bar and I’m starvingggggg. Give me real food 👋🏻👋🏻👋🏻👋🏻",51,"04/26/2025 14:04",,"IG story",,Lifetime,17323,16397,87,0,2,,19211,19,,
17911312983012003,17841401475580469,nicki.entenmann,"Nicki Entenmann","@sheenarobertson 
@jennabuch 

Sneaker winners! Dm to claim!",5,"04/26/2025 14:00",,"IG story",,Lifetime,17154,16438,104,0,11,,16763,3,,232
17902228791155108,17841401475580469,nicki.entenmann,"Nicki Entenmann","And sweet B with the goal 
And P slaying the piano lessons 💅",5,"04/26/2025 13:57",,"IG story",,Lifetime,17408,16699,48,0,1,,15042,8,,
17933592816037889,17841401475580469,nicki.entenmann,"Nicki Entenmann","8🥍 ❤️
2 big W’s today",13,"04/26/2025 13:55",,"IG story",,Lifetime,18060,17179,77,0,2,,17936,17,,
18018038261702527,17841401475580469,nicki.entenmann,"Nicki Entenmann","Thriving 😒",0,"04/26/2025 08:00",,"IG story",,Lifetime,20691,19720,79,1,29,,21660,46,,
18027598940429728,17841401475580469,nicki.entenmann,"Nicki Entenmann","Off to 2449492 sports & activities today in the cold 
🥶🥶🥶
Happy Saturday!",0,"04/26/2025 07:08",,"IG story",,Lifetime,21902,20940,116,0,5,,21075,43,,
18510157870035535,17841401475580469,nicki.entenmann,"Nicki Entenmann","Not that I EVER have problems hitting my carb macros, but if you do- dried fruit is your bestie 
(Just make sure there is no added sugar)",0,"04/25/2025 15:26",,"IG story",,Lifetime,22171,21269,65,0,5,,22700,46,,
18457059163077368,17841401475580469,nicki.entenmann,"Nicki Entenmann","I don’t share other peoples 
kids on my social media, 
but what I thought would be an ordinary day, turned into one I’ll never forget. 

I got to watch paisley 
and her 2nd grade classmates pray
over each other and I bawled. 

 Jesus is working in our youth, 
his presence is stronger than ever and 
makes me so proud to be raising God fearing children in a broken world",21,"04/25/2025 13:47",,"IG story",,Lifetime,23261,22288,1355,3,185,,23664,48,,
18385930849187516,17841401475580469,nicki.entenmann,"Nicki Entenmann","Someone rock this please!",51,"04/25/2025 12:38",,"IG story",,Lifetime,20332,19498,57,2,41,113,21361,8,,
17949341750949902,17841401475580469,nicki.entenmann,"Nicki Entenmann","Size down 1 if in between sizes",42,"04/25/2025 12:38",,"IG story",,Lifetime,20372,19621,51,0,14,164,21248,2,,
18495686908035557,17841401475580469,nicki.entenmann,"Nicki Entenmann",,52,"04/25/2025 12:37",,"IG story",,Lifetime,20811,19684,141,2,52,739,20529,7,,
18049035002089219,17841401475580469,nicki.entenmann,"Nicki Entenmann","Got this on too!",52,"04/25/2025 12:37",,"IG story",,Lifetime,20583,19828,136,1,38,181,21337,10,,
18059844071122298,17841401475580469,nicki.entenmann,"Nicki Entenmann",,58,"04/25/2025 12:37",,"IG story",,Lifetime,21114,20108,72,3,23,175,21225,11,,
18066681634988289,17841401475580469,nicki.entenmann,"Nicki Entenmann","I go to @inkedesti at @eunoiamedspa for my laser hair removal and she did a hydrafacial on me today ❤️🙌🏻 If you’re local you can also mention my name for $100 off any laser 
hair removal treatment",9,"04/25/2025 11:03",,"IG story",,Lifetime,20350,19229,72,1,2,,17358,19,,198
17891814531218733,17841401475580469,nicki.entenmann,"Nicki Entenmann",,60,"04/25/2025 08:47",,"IG story",,Lifetime,21860,20040,204,8,109,,19268,45,,
17947763558970321,17841401475580469,nicki.entenmann,"Nicki Entenmann","What a steal for $600 to look like you starred in 
A Bugs Life",0,"04/24/2025 19:17",,"IG story",,Lifetime,24132,22561,96,15,188,,25917,43,,
18038855900631532,17841401475580469,nicki.entenmann,"Nicki Entenmann","Sunglass recs Yes I’m stress shopping",5,"04/24/2025 18:50",,"IG story",,Lifetime,24165,22906,34,0,6,,26343,12,,
18268162501282151,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"04/24/2025 18:40",,"IG story",,Lifetime,24699,23150,45,0,9,,26199,17,,
18176255512323833,17841401475580469,nicki.entenmann,"Nicki Entenmann","Best swimsuit coverups I usually get them from AF or Amazon but I’m getting boreddd 🥱",0,"04/24/2025 18:16",,"IG story",,Lifetime,25864,24171,45,0,6,,28713,28,,
18364356508125232,17841401475580469,nicki.entenmann,"Nicki Entenmann","Hey Nicki, clean your mirror  I went Jean shopping last weekend and these are the only ones I came home with! Outfit linked 
Good ol classic @levis",0,"04/24/2025 17:55",,"IG story",,Lifetime,27289,25155,178,2,31,1091,28340,18,1,76
17963439002871880,17841401475580469,nicki.entenmann,"Nicki Entenmann","Oh and toilet paper cuz I once had to use my sweater sleeve to wipe a butt during an emergency poop on the side of the road 
#momlife",0,"04/24/2025 14:59",,"IG story",,Lifetime,28914,26610,185,12,130,,29605,42,,
18326501008166106,17841401475580469,nicki.entenmann,"Nicki Entenmann","Sports mom trunk restock  Chairs
Waterproof blankets 
Waters
Snacks
Hand warmers
First aid kit 
Taser & window breaker 
Beanies & gloves 
Sunscreen",60,"04/24/2025 14:56",,"IG story",,Lifetime,29994,27256,155,8,18,581,30520,27,,
18058272302177479,17841401475580469,nicki.entenmann,"Nicki Entenmann","Hands down the BEST whitening. Non toxic, enamel safe, work so good  @lumineuxhealth",0,"04/24/2025 14:30",,"IG story",,Lifetime,30044,28119,84,2,11,331,32312,31,,
18118559821460102,17841401475580469,nicki.entenmann,"Nicki Entenmann","$110 $64 My golf dress is old but found similar and it’s on major sale!",5,"04/24/2025 13:18",,"IG story",,Lifetime,30740,28908,69,2,1,308,30759,39,,
17945535941848665,17841401475580469,nicki.entenmann,"Nicki Entenmann","Just saw this link gets 25% off for new and returning customer 
🥳🥳🥳",0,"04/24/2025 12:36",,"IG story",,Lifetime,32293,30307,95,7,13,903,33062,22,,
18045065996417745,17841401475580469,nicki.entenmann,"Nicki Entenmann","Great for hydration, headaches, workout, hormones, adrenal, for your kids,
take in summer!!!! 
Stop giving them sugary sports drinks!!!!
100/10 recommend 

New flavor coming out in May is 
🙌🏻🙌🏻🙌🏻🙌🏻🙌🏻🙌🏻🙌🏻
DELICIOUS
(You’ll be the first to know if you snag here)",60,"04/24/2025 12:34",,"IG story",,Lifetime,33676,31656,108,3,16,832,33287,29,,
18092972845503592,17841401475580469,nicki.entenmann,"Nicki Entenmann","Wait for it…..BEAST",18,"04/24/2025 12:32",,"IG story",,Lifetime,34586,33092,93,2,23,,30942,31,,
17896398936194624,17841401475580469,nicki.entenmann,"Nicki Entenmann","I’ll have a code
 next week for Athena",56,"04/24/2025 12:31",,"IG story",,Lifetime,36639,34460,129,0,12,,35147,41,,
18006777041741925,17841401475580469,nicki.entenmann,"Nicki Entenmann","Let’s unbox some shizzzzzz",58,"04/24/2025 12:30",,"IG story",,Lifetime,38939,36466,180,0,10,628,36932,60,,
18066348409943131,17841401475580469,nicki.entenmann,"Nicki Entenmann",🤜🏼🤛🏼⛳️,0,"04/24/2025 09:49",,"IG story",,Lifetime,41419,40390,346,0,24,,45884,71,,
17916118305096170,17841401475580469,nicki.entenmann,"Nicki Entenmann","Weekly gifting still up for grabs!! 2 of you getting these 
(Whatever color you want)  Comment “sneakers” here",0,"04/24/2025 09:36",,"IG story",,Lifetime,45423,43834,971,14,7032,,47614,171,,
17866285758284288,17841401475580469,nicki.entenmann,"Nicki Entenmann","Not this being my first reel I see when I open my phone ☠️",7,"04/23/2025 20:01",,"IG story",,Lifetime,27304,25880,161,11,37,,23853,39,,
18065123351052280,17841401475580469,nicki.entenmann,"Nicki Entenmann","Thisssssss. Bring accountability, resilience, and hard work back",34,"04/23/2025 18:03",,"IG story",,Lifetime,29320,26983,740,32,127,,31563,79,,
18031224554359405,17841401475580469,nicki.entenmann,"Nicki Entenmann","Tore my meniscus 
when I was playing 
college bball and 
had surgery
 (but never felt the same)
so have always babied it 

The last 6 months it got insanely painful-got an MRI

I have severe arthritis, basically zero cartilage, misalignment, and the front/back kneecap are grinding together  After Hyrox we’ll take a much deeper dive at options to help-until then…….its managing pain and bandaging the problem",5,"04/23/2025 16:09",,"IG story",,Lifetime,25248,24435,62,0,60,,24074,39,,
17861287791327912,17841401475580469,nicki.entenmann,"Nicki Entenmann","@drinkolipop  V into this one rn",0,"04/23/2025 15:14",,"IG story",,Lifetime,22094,21391,55,0,11,,24867,11,,
18081160924732298,17841401475580469,nicki.entenmann,"Nicki Entenmann","Feeds our family + left overs for me during the week  Mom tip: if you have a Whole Foods close-they make family (and macro) friendly meals 
for less than going to the drive thru as a family",0,"04/23/2025 15:11",,"IG story",,Lifetime,22630,21922,244,48,29,,23396,9,,
17883927567166850,17841401475580469,nicki.entenmann,"Nicki Entenmann","I can’t respond to DMs for some reason rn so I’m not ignoring you-we all know how much IG loves me 😒😒",0,"04/23/2025 14:25",,"IG story",,Lifetime,20103,19400,66,1,16,387,20170,15,,
18062262359082242,17841401475580469,nicki.entenmann,"Nicki Entenmann",,52,"04/23/2025 14:02",,"IG story",,Lifetime,19851,19093,66,1,20,,20155,9,,
17967207932890265,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"04/23/2025 13:56",,"IG story",,Lifetime,20433,19553,28,0,2,189,20985,6,,
18035029169327238,17841401475580469,nicki.entenmann,"Nicki Entenmann","creatine helps promote muscle building and recovery, but once again, EAA's are necessary to actually create that new muscle. 
So taking them together has brought my muscle toneness to a new level  Amino acids 🤝 creatine has been my dream team  @kion",59,"04/23/2025 13:51",,"IG story",,Lifetime,21494,20308,63,5,19,462,22633,11,,
17928913470021231,17841401475580469,nicki.entenmann,"Nicki Entenmann","@paragonathleticcenter 
@calebfitco  Follow the plan. Not the mood.",52,"04/23/2025 13:21",,"IG story",,Lifetime,23519,22104,145,9,19,,24327,27,,128
18370513528133819,17841401475580469,nicki.entenmann,"Nicki Entenmann","I’m so frustrated cuz I’m training so hard and my knee is setting me back",60,"04/23/2025 12:01",,"IG story",,Lifetime,26965,24750,97,0,67,,25057,80,,
18045341219605002,17841401475580469,nicki.entenmann,"Nicki Entenmann","Adulting is prioritizing wheel of fortune & creatine 💅",0,"04/22/2025 17:50",,"IG story",,Lifetime,9701,9407,31,0,6,,9968,16,,
18303264160241099,17841401475580469,nicki.entenmann,"Nicki Entenmann","Over 30% off right now  5-50 lbs. 
we use them daily!",0,"04/22/2025 14:24",,"IG story",,Lifetime,10597,10163,19,1,2,560,11799,6,,
