"Post ID","Account ID","Account username","Account name",Description,"Duration (sec)","Publish time",Permalink,"Post type","Data comment",Date,Views,Reach,Likes,Shares,Follows,Comments,Saves
17900567637033321,17841401475580469,nicki.entenmann,"Nicki Entenmann","Comment “link” for my busy mom weekend outfit! 

Everyday fit but just a bit elevated for winter! I’m shopping my closet and putting together fun outfits for us before we start to shop spring! Grab my favorite 90s jeans from Abercrombie for 30% off +15% with code AFDENIM. My go to is jeans, sneakers, a classic white tee and a fun bomber jacket! 

Comment LINK below to receive a DM with the link to shop this post on my LTK #ltkfindsunder50 #ltksalealert #ltkstyletip",5,"02/07/2025 08:25",https://www.instagram.com/reel/DFxzmgkASrz/,"IG reel",,Lifetime,77678,42635,729,15,10,107,40
18483016798040981,17841401475580469,nicki.entenmann,"Nicki Entenmann","Comment “link” for my favorite supplements for training and this workout fit ! 
Your girl is back at it and hitting the cardio hard!! 

Circuit 1: 6x
Bar seated squats
Drop lunges 35 in each hand 

Circuit 2: 4x
B stance leg press
Hamstring stutter curl

Finisher: without stopping 
1 min run
100m farmer carry
1 min run
200m row
1 min run 
200m skierg
1 min run 

Gym: @paragonathleticcenter 
Trainer: @calebfitco 

#gymtok #momswhotiktok #momswhoworkout #momlife #hyroxtraining #hydox",68,"02/07/2025 15:40",https://www.instagram.com/reel/DFylODTA68Z/,"IG reel",,Lifetime,33614,26782,417,4,8,74,23
18044562590258902,17841401475580469,nicki.entenmann,"Nicki Entenmann","Just in case no one has told you, I’m proud of you!!! No one could’ve prepared you for the overwhelming joy and hardship motherhood brings. if you feel like you’re failing, you probably are an amazing mom 🫶🏻

💋Gooooooood morning!! My Makeup routine in the mornings is basic and keeps Me ready for the day!! I am linking all the usual suspects here for you! 💋

Fuscia flex -lip gloss
Beverly hills-blush 
Soft bronze in contour 
Bisque in merit stick 
Skincare, morning routine, all my favorites, skincare for moms, Colleen Rothschild, peach and lily, wonderscreen. 

Comment LINK below to receive a DM with the link to shop this post on my LTK ⬇ #ltksalealert #ltkstyletip #ltkbeauty",43,"02/08/2025 07:34",https://www.instagram.com/reel/DF0SeeCgx7F/,"IG reel",,Lifetime,53317,41909,999,57,9,295,88
17943121493952183,17841401475580469,nicki.entenmann,"Nicki Entenmann","Send to your bestie that feels this 😮‍💨 even one glass requires thr entire medicine cabinet, a day of rest, eye patches, a nap and electrolytes 😂

Remember when we would play beer pong, take shots, stay up until 3 am and feel good the next day…ya me too. 

Millennial humor, millennial, mom life, hungover, wine,",9,"02/09/2025 07:14",https://www.instagram.com/reel/DF20-_hAz4Q/,"IG reel",,Lifetime,121337,86690,2105,1487,17,41,76
17900137740037529,17841401475580469,nicki.entenmann,"Nicki Entenmann","Comment “link” for all my Target finds! (Most under $30!) 

Target is crushing it with these wardrobe staples! ✨ From chic wide-leg jeans to effortless button-downs and tailored trousers, these finds are perfect for elevating your everyday style—without breaking the bank! Which piece is your fave?#TargetStyle #WardrobeEssentials #LTKFinds #EffortlessChic

8 in denim
M in tops 

#LTKStyleTip #LTKFindsUnder50 #LTKMostLoved #LTKSaleAlert #LTKFindsUnder100 #ltkactive",21,"02/10/2025 08:25",https://www.instagram.com/reel/DF5h4PGgxUA/,"IG reel",,Lifetime,48947,37933,509,8,10,221,31
17861821569345251,17841401475580469,nicki.entenmann,"Nicki Entenmann","The real, raw, unbothered era 2025 continues in this corner! 💅 like if you agree! 

Some will make you the villain because you hold people accountability. Don’t stop being emotionally mature and let them! Hold space for you and people who support and love you. 

If you thought of someone specific listening to this, you deserve more. Keep shining and never drop your standards on friendships, relationships and careers.",15,"02/10/2025 16:54",https://www.instagram.com/reel/DF6cNKpgnZI/,"IG reel",,Lifetime,683890,518068,44567,11526,1159,759,9131
18064576042731591,17841401475580469,nicki.entenmann,"Nicki Entenmann","If you’re seeing this, go prep your protein!! 😜

Don’t know what to prep? Comment “link” and I’ll send you a busy mama meal plan! 

Make sure to follow @nicki.entenmann so the DM gets to you! Plus we have a lot of fun over here ☺️

Mom humor, mom life, meal prep, gym humor, nutrition",5,"02/11/2025 07:45",https://www.instagram.com/reel/DF8CINWAjnV/,"IG reel",,Lifetime,96807,51923,1260,485,7,211,19
18056451125009385,17841401475580469,nicki.entenmann,"Nicki Entenmann","Let them judge you, let them talk crap, let them cringe when you post on social media. 

Let ME do what makes ME happy, let me support those who support me, let me build my dream life. 

Double tap and follow if you agree 🫶🏻",25,"02/11/2025 16:25",https://www.instagram.com/reel/DF89m18gm-I/,"IG reel",,Lifetime,40009,27833,1945,69,14,101,126
18053081627279622,17841401475580469,nicki.entenmann,"Nicki Entenmann","Any dump truck builders in the house?? 😏🍑

Comment “link” to try my fat loss program for a week for only $20! We will be focused on what actually grows the glutes, how to maximize results, glute building workouts, nutrition/protein and so much more!

Follow for more workout, realistic weight loss, fat loss, mom life, causal and athleisure fits",11,"02/12/2025 15:51",https://www.instagram.com/reel/DF_em-EAgtu/,"IG reel",,Lifetime,74102,54563,1870,775,6,53,99
18031204997307939,17841401475580469,nicki.entenmann,"Nicki Entenmann","Comment “link” for my favorite supplements for training and this workout fit ! Your girl is back at it and hitting the training hard!! 

Full body workout: 
1000M row 

Circle 1:3x
Drop lunge with biceps
Kettlebell double squat 
Low row 

Circuit 2: 3x
Bulgarian split and shoulder raise 
Single leg RDL to row 
Keiser punch and pull 

Circuit 3: 3x
Weighted step thrus
Landline hip to hip
RDL rows 

200M skierg sprints -5x

Gym: @paragonathleticcenter 
Trainer: @calebfitco 

#gymtok #momswhotiktok #momswhoworkout #momlife #hyroxtraining #hydox",67,"02/13/2025 08:50",https://www.instagram.com/reel/DGBTCCMgRTg/,"IG reel",,Lifetime,23763,18633,389,2,7,70,18
18041427713360607,17841401475580469,nicki.entenmann,"Nicki Entenmann","The real, raw, unbothered era 2025 continues in this corner! 💅 like if you agree! 

Know who is in your circle and who is in your CORNER. Some will make you the villain because you hold people accountability. Don’t stop being emotionally mature and let them! Hold space for you and people who support and love you. 

If you thought of someone specific listening to this, you deserve more. Keep shining and never drop your standards on friendships, relationships and careers.

Follow @nicki.entenmann for more real raw and unfiltered mom life 🫶🏻",14,"02/13/2025 14:20",https://www.instagram.com/reel/DGB4zbAy_KN/,"IG reel",,Lifetime,50035,38958,2745,375,28,82,191
17857420185367439,17841401475580469,nicki.entenmann,"Nicki Entenmann","Comment “link” for all these fits! A lot on sale 🫶🏻🫶🏻
 M in everything 
A mini Aerie try-on haul featuring some adorable loungewear sets and swimsuits just in time for spring! Let’s get comfy and stylish together! 🌸

#AerieHaul #SpringReady #LoungeAndSwim

Comment LINK below to receive a DM with the link to shop this post on my LTK ⬇ https://liketk.it/55HvA #ltkstyletip #ltkseasonal #ltkwatchnow",58,"02/14/2025 08:48",https://www.instagram.com/reel/DGD3pXHAXlX/,"IG reel",,Lifetime,68805,41052,893,39,8,315,70
18035395769399478,17841401475580469,nicki.entenmann,"Nicki Entenmann","Remember when you could eat Taco Bell 6 days a week, drink 500 beers in a weekend, not workout and wake up looking snatched, only for us to feel “fat” every weekend 😂😂

Good news-your body may be different, but you can still look and feel amazing at any age! 

Comment “link” to do a 5 day trial of my program for $20! Meal plans, workouts, trainings and more! We start Monday! 

Fat loss, weight loss, gym humor, mom humor, mom life,",6,"02/15/2025 07:36",https://www.instagram.com/reel/DGGUSjZg2cC/,"IG reel",,Lifetime,130015,86992,4028,2145,9,40,114
17947522151804422,17841401475580469,nicki.entenmann,"Nicki Entenmann","The real, raw, unbothered era 2025 continues in this corner! 💅 like if you agree! 

Some will make you the villain because you hold people accountability. Don’t stop being emotionally mature and let them! Hold space for you and people who support and love you. 

If you thought of someone specific listening to this, you deserve more. Keep shining and never drop your standards on friendships, relationships and careers.",16,"02/17/2025 11:41",https://www.instagram.com/reel/DGL56V3SliN/,"IG reel",,Lifetime,50080,36504,1338,203,24,51,137
17868165252317140,17841401475580469,nicki.entenmann,"Nicki Entenmann","“Them” better back off so I can enjoy my day 😂 let me back hand them maybe? Anyone? Anyone?",6,"02/18/2025 09:20",https://www.instagram.com/reel/DGOOlypRnMD/,"IG reel",,Lifetime,86286,48675,1665,523,10,40,77
18082016146617694,17841401475580469,nicki.entenmann,"Nicki Entenmann","By popular demand-70 day slay is back!!!!

Imagine where you could be a year from now. 
I would love to hear a goal of yours in the next 70 days and where you’re from!! (Giving 15 of you coffee on me ☕️❤️ to kickstart your day tmw!) 

What if you stopped taking short cuts and stopped the short term fixes? …If you decided to dedicated yourself to YOU for an entire year? Imagine waking up in 2026 being proud of what you accomplished and never have to make a weight loss resolution again. 

Being fit is the ultimate sign of discipline. No one can go to the gym for you, no one can eat healthy for you, no one can do the work for you. 

99% of you are not the exception to the rule. Whatever excuse you tell yourself to remove accountability from your crappy eating, lack of consistency and patience, and poor choices are only going to leave you in the same spot you are now. 

Nothing changes if nothing changes. This won’t be a new year for you if you don’t make change, it’ll just be another year. So if you’re sick of starting over, stop stopping. 

If you need the big sister energy for this year-I’m your girl!",81,"02/18/2025 17:01",https://www.instagram.com/reel/DGPDIsGgcon/,"IG reel",,Lifetime,41617,28261,977,11,15,179,66
17856020691382331,17841401475580469,nicki.entenmann,"Nicki Entenmann","Comment “link” and I’ll send you a direct link that has helped me in my beginning runner journey as a mom of 3! 🏃‍♀️💨

Follow along in stories for 70 day slay and more running tips as I navigate a new challenge and world for me! 

Workout, running, mom, lifting, size 8, size 6, workout ideas, favorites",0,"02/19/2025 11:02",https://www.instagram.com/p/DGQ_Hjmytfa/,"IG carousel",,Lifetime,84359,59267,1005,8,4,561,141
17970008660831456,17841401475580469,nicki.entenmann,"Nicki Entenmann","Comment “link” and tell me your favorites below! 

This spring break roundup from Abercrombie has a bunch of options from jeans, swimsuits, shorts, barrel trousers and dresses! 
great travel Option for spring break! Dress up or stay casual, this fit gives you lots of different ways to wear it and it has pockets-which is mamas knows is a must! 

I’m in a medium in tops dresses and romper 
Size 6/28 in jeans and shorts 

$50 off $175+ with code WKNDREADY

#LTKSaleAlert #LTKStyleTip #LTKFindsUnder100 #LTKSeasonal

#LTKActive #LTKFindsUnder100 #ltksalealert",64,"02/20/2025 10:14",https://www.instagram.com/reel/DGTeM9DRXs7/,"IG reel",,Lifetime,62040,40719,908,54,11,359,92
18461446945066289,17841401475580469,nicki.entenmann,"Nicki Entenmann","(Not so) gentle reminder that no one is coming to save you.

You dont look like your goals. You look like your habits.

Everyone has goals- they are meaningless without action- your body doesnt care what you want, your body cares what you do. Your results dont reflect your dreams, they reflect your discipline.

Stop complaining about the body you dont have for the work you didnt do.  Follow for more real fitness inspo",18,"02/20/2025 14:13",https://www.instagram.com/reel/DGT4qlzy6kn/,"IG reel",,Lifetime,46965,31324,1255,73,2,59,69
18067402048867161,17841401475580469,nicki.entenmann,"Nicki Entenmann","Comment ‘link’ to receive a DM to shop my favorite Tatcha products!

Shop my top Tatcha picks from Ulta Beauty! 🌸 Experience the pinnacle of pampering with these luxurious essentials. Whether it’s the deep cleanse of the Rice Wash, the rich hydration from the Dewy Skin Cream, or the delicate nourishment of the Kissu Lip Mask—each product is a key to unlocking your skin’s potential. Tap to shop and see why these are my go-to’s! 💖 #ulta #ultabeauty #ad @ultabeauty

https://liketk.it/56lQR",25,"02/22/2025 09:26",https://www.instagram.com/reel/DGYib6bA9b_/,"IG reel",,Lifetime,27189,22252,367,5,3,484,24
18080887870622210,17841401475580469,nicki.entenmann,"Nicki Entenmann","Comment “link” to join me in my 70 day slay ! I’ll be starting my next faster way round tomorrow and would love to have you by my side to customize your macros and get you ready to rock! 

70 days of going hard core and you’re going to be shocked how much better you look and feel!

No-I don’t hate my body, I hate how I felt and how my clothes fit. I love myself, my growth, and my focus in a sickening diet culture world. I have been burnt out for too long on tracking but I’m ready to get back and focus on my why to be a better mom, wife and example to all of you! 

Every lb gained is because of me and my actions (or lack there of). Not my hormones, my kids, my travels, my tiredness, -everything falls on my shoulders. I had a come to Jesus moment last week and finally looked myself dead in the eye and said. “You are the only one who can take control of your life”. And that’s exactly what I’m doing. 

I’ll be sharing pictures, workouts, recipes, tricks, tips, and so much more on stories so make sure to follow me there too!!",44,"02/23/2025 08:34",https://www.instagram.com/reel/DGbBQZDg1Z_/,"IG reel",,Lifetime,48202,34148,1070,11,14,268,51
17849818251379074,17841401475580469,nicki.entenmann,"Nicki Entenmann","Ready to elevate your run? 🏃‍♀️✨ comment “link” and I’ll send you my new favorite running shoes!

Discover the new ADIZERO EVO SL:  like running on clouds! These shoes have changed my running game, making every step feel lighter and more energized. Whether you’re sprinting or just enjoying a casual morning jog, these are a game changer! 💙

Loving this whole outfit for my workout sessions! comment ‘link’ to shop the look directly from my LTK! Let’s make those fitness goals happen together this year! 💪

#createdwithadidas #adidaspartner @adidas",29,"02/24/2025 08:28",https://www.instagram.com/reel/DGdlcX4gxPW/,"IG reel",,Lifetime,216565,177442,2193,17,34,71,61
18067740589856223,17841401475580469,nicki.entenmann,"Nicki Entenmann","☀️Come along for my morning routine! Comment “link” to grab all of my morning favorites! Up with my coffee ☕️a few mins of reading 📖 , breakfast 🍳,school life, lunches packed, and ready to slay the day!

Life, home life, school life, nespresso, kindle, coffee, lunchbox, home, caraway, pajamas, real life, morning routine

#LTKHome #LTKFindsUnder100 #ltkfindsunder50",75,"02/24/2025 13:20",https://www.instagram.com/reel/DGeGvuqyhhD/,"IG reel",,Lifetime,70244,52580,777,6,11,83,23
18048308063009977,17841401475580469,nicki.entenmann,"Nicki Entenmann","Comment “link” and I’ll send you all my favorite sneakers shown here and some more!! 👟👟

Rocking sneakers is my love language and is such a great way to be comfortable, casual, yet chic in a simple way. Some of these I’ve had for years and still get compliments to this day! These wear well, clean up easily and a staple to have in your closet for years 

Sneakers are a great way to take any outfit you can make out of your closet and make it athletic 💁🏼‍♀️

Follow for more casual outfits, workout fits, sneakers and more!",0,"02/25/2025 08:27",https://www.instagram.com/p/DGgKMcPA0Ci/,"IG carousel",,Lifetime,69043,41895,856,13,2,285,137
18064683241930246,17841401475580469,nicki.entenmann,"Nicki Entenmann","Call the search party 🚔😏She giving snatched. giving paper thin. Giving hourglass 💅

Comment “link” if you want high protein meal ideas to get us there! 90% of fat loss is nutrition so that should always be our focus! 

4 months until summer and we are going to hit every goal we have! Who’s with me",7,"02/25/2025 16:52",https://www.instagram.com/reel/DGhD83_A3BU/,"IG reel",,Lifetime,104907,62420,1279,186,18,190,46
18061151383807495,17841401475580469,nicki.entenmann,"Nicki Entenmann","Comment “link” and I’ll send you a direct link to my favorite thongs and also full butt undies!! ON SALE for $11! Almost 50% off 🫶🏻

Post kids is no joke with finding undies so I’m on the hunt to get us the best ones! These both have thick sides, good kitty coverage, great price and good quality! 

Let me know what brand you want me to review next!",64,"02/26/2025 10:45",https://www.instagram.com/reel/DGi-qQMS-p-/,"IG reel",,Lifetime,804984,573190,6089,2616,1611,6847,2105
18099664039505290,17841401475580469,nicki.entenmann,"Nicki Entenmann","My fat ass instantly wanted breakfast 🥓🥚🧀",9,"02/27/2025 08:01",https://www.instagram.com/reel/DGlQwe5AcEX/,"IG reel",,Lifetime,60526,37191,929,334,8,51,35
17898262191151425,17841401475580469,nicki.entenmann,"Nicki Entenmann","Comment “link” and I’ll send you a direct message with all of these favorites! (And free sample pack link with purchase of Lmnt) 

A wide variety of favorites-from running to underwear, makeup and electrolytes! Hands down some of my favorite items and undies on sale!!! 

Follow @nicki.entenmann for more real mom life, causal fashion, workouts and more",48,"02/28/2025 09:47",https://www.instagram.com/reel/DGoBlgSAMZ4/,"IG reel",,Lifetime,60975,43940,544,13,16,381,21
17851133133407014,17841401475580469,nicki.entenmann,"Nicki Entenmann","Our unbothered year continues 💅

Never EVER take anything to heart from someone you’d never ask advice from.  I’ve never seen anyone that is doing better than me, criticize me for showing up and being me. Keep that chin high girlfriend",14,"03/01/2025 07:43",https://www.instagram.com/reel/DGqYTSogIdN/,"IG reel",,Lifetime,66676,50597,2311,336,35,43,140
17949000938801853,17841401475580469,nicki.entenmann,"Nicki Entenmann","Follow if you have a strong thigh game!! Comment “link” for today’s running outfit!! 

Hi 👋🏻 I’m Nicki. A size 6-8, athletic  shaped , working mom of 3, who hated her thick thighs most her life. I finally LOVE, embrace, and share how to dress them with confidence! 

sarcasm is my middle name, we’re here for a good time, good laugh and good causal outfit 🫶🏻 (one you’ll actually wear 🤌🏼) 

Follow for more realistic mom fits! 

All sizes and shapes welcome-must have a stellar personality tho 😜",11,"03/02/2025 14:38",https://www.instagram.com/reel/DGtslQdARj8/,"IG reel",,Lifetime,100013,65121,3293,71,44,156,100
17879371731167392,17841401475580469,nicki.entenmann,"Nicki Entenmann","Comment “link” and I’ll send you a direct link to my favorite thongs and also full butt undies!! ON SALE Almost 50% off

Post kids is no joke with finding undies so I’m on the hunt to get us the best ones! These both have thick sides, good kitty coverage, great price and good quality!

Let me know what brand you want me to review next!",64,"03/03/2025 06:20",https://www.instagram.com/reel/DGvYRsEuENe/,"IG reel",,Lifetime,189,162,0,0,0,0,1
18101438236496238,17841401475580469,nicki.entenmann,"Nicki Entenmann","Comment “link” for all of the spring break simple picks! 

Spring into style with my latest Abercrombie haul! 🌸 From chic sarong cover-ups to essential tanks, I’ve tried it all just for you. Love how the shorts hug perfectly and how the tops and dresses flatter every curve. Whether it’s a casual day out or a stylish evening, these pieces have got you covered!. 💖 

Size 28 in shorts and medium in everything else 

#AbercrombieFinds #FashionHaul #SpringStyles

#LTKStyleTip #LTKWatchNow #LTKSeasonal",53,"03/03/2025 12:08",https://www.instagram.com/reel/DGv_mypyKfP/,"IG reel",,Lifetime,135808,83193,2068,97,53,1368,348
18284740153221228,17841401475580469,nicki.entenmann,"Nicki Entenmann","The real, raw, unbothered era 2025 continues in this corner! 💅 like if you agree! 

Some will make you the villain because you hold people accountability. Don’t stop being emotionally mature and let them! Hold space for you and people who support and love you. 

Be yourself. Be proud of that person. Do what you love 
If you thought of someone specific listening to this, you deserve more. Keep shining and never drop your standards on friendships, relationships and careers.",15,"03/04/2025 08:07",https://www.instagram.com/reel/DGyJWdux0Bc/,"IG reel",,Lifetime,27518,21728,799,27,18,30,77
18069762433874337,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"03/04/2025 13:30",https://www.instagram.com/p/DGyuZcrSvcq/,"IG carousel",,Lifetime,65013,43353,646,29,1,313,331
18045644546069611,17841401475580469,nicki.entenmann,"Nicki Entenmann","🚨restock alert!🚨 Comment “link” for these wide leg jeans! They run small so size up 1-
I’m in size 8 

When Target denim wears like designer—you know I’m obsessed! These wide-leg beauties have the perfect fit, and this Good American denim top pulls it all together for a chic, effortless vibe. Casual, comfy, and polished all in one.

#TargetStyle #DesignerLookForLess #GoodAmerican #DenimOnDenim #EffortlessChic #WideLegPants #ClosetStaples #LTKSpring #LTKStyle

#LTKSeasonal #LTKFindsUnder50 #LTKSpringSale",18,"03/05/2025 08:12",https://www.instagram.com/reel/DG0uyijAYWL/,"IG reel",,Lifetime,69267,49133,443,24,10,189,31
17926289879918428,17841401475580469,nicki.entenmann,"Nicki Entenmann","Comment “link” for today’s outfit! ❤️

Headed out to support type one diabetes today, and I put together this business casual fit for our luncheon. 

All Aritzia-these pants are amazing because they never wrinkle, I love this beautiful body suit and then topped off with my favorite bomber jacket but also linked others! 
 
M in tops 
8 in trousers 
Lip: soft rose 

#LTKFindsUnder100 #LTKStyleTip #LTKWorkwear

#LTKSeasonal #LTKSaleAlert #ltkspringsale",24,"03/06/2025 09:13",https://www.instagram.com/reel/DG3aTRqRJkC/,"IG reel",,Lifetime,53418,46601,462,5,6,232,21
17966226362850060,17841401475580469,nicki.entenmann,"Nicki Entenmann","What a thirst trap 🤨😮‍💨 like if you’re a sweat pant loving queen 💅",6,"03/06/2025 15:52",https://www.instagram.com/reel/DG4IGzzgeSB/,"IG reel",,Lifetime,76317,42291,1052,214,2,21,26
18496985590015242,17841401475580469,nicki.entenmann,"Nicki Entenmann","Comment “link” for 80% off! 

Dive into confidence and style with the latest high-performance workout sets from Fabletics! 🏋️‍♀️🧘‍♀️ I’ve experienced firsthand how the right activewear can transform a fitness routine—whether you’re powering through strength sessions or cardio, it’s all about feeling your best.

Ready to elevate your workout wardrobe? Comment ‘link’ to shop my favorite picks and unlock an incredible 80% off when you sign up as a VIP! Let’s tackle our fitness goals with top-notch gear this season! 💪 #fableticsambassador @fabletics",53,"03/07/2025 08:12",https://www.instagram.com/reel/DG54W6ggWCm/,"IG reel",,Lifetime,19673,15399,354,6,11,329,17
18072752377819312,17841401475580469,nicki.entenmann,"Nicki Entenmann","Dive into confidence and style with the latest high-performance workout sets from Fabletics! 🏋️‍♀️🧘‍♀️ I’ve experienced firsthand how the right activewear can transform a fitness routine—whether you’re powering through strength sessions or cardio, it’s all about feeling your best.

Ready to elevate your workout wardrobe? Comment ‘link’ to shop my favorite picks and unlock an incredible 80% off when you sign up as a VIP! Let’s tackle our fitness goals with top-notch gear this season! 💪 #fableticsambassador @fabletics",53,"03/07/2025 09:10",https://www.instagram.com/reel/DG5_AD1uDj0/,"IG reel",,Lifetime,5751,5647,2,0,1,0,0
18023967077430062,17841401475580469,nicki.entenmann,"Nicki Entenmann","Struggling to hit your macros? I’ve got you! 💪🏼🍽️ Using ChatGPT to simplify meal planning and help you stay on track with your nutrition goals!

Want a FREE 7-day simple meal plan? Comment ‘link’ below and I’ll send it to you! ⬇️",31,"03/07/2025 09:25",https://www.instagram.com/reel/DG6Au93OOa9/,"IG reel",,Lifetime,1884,1652,12,0,1,0,2
17876867559185453,17841401475580469,nicki.entenmann,"Nicki Entenmann","Comment “link” and I’ll send you a direct link to target for all of my favorite activewear picks! ENDS TODAY: 30% off!!!

The quality of these items feel expensive, luxurious on the body, sweat wicking and range from lounge wear, dresses, sets, workout gear and can mix and match it all! 

Follow for more casual, workout, activewear , busy mom, leggings,",0,"03/08/2025 06:47",https://www.instagram.com/p/DG8TdVvgIfk/,"IG carousel",,Lifetime,34908,20373,432,6,1,266,32
18274667140264523,17841401475580469,nicki.entenmann,"Nicki Entenmann","Comment “link” and I’ll send you a direct link to target for all of my favorite activewear picks! ENDS TODAY: 30% off!!!

The quality of these items feels expensive, luxurious on the body, sweat wicking and range from lounge wear, dresses, sets, workout gear and can mix and match it all!

Follow for more casual, workout, activewear, busy mom, leggings",23,"03/08/2025 07:06",https://www.instagram.com/reel/DG8VhrouvMw/,"IG reel",,Lifetime,1594,1464,1,0,0,2,0
18035934746548537,17841401475580469,nicki.entenmann,"Nicki Entenmann","Best believe them sis 💅 The real, raw, unbothered era 2025 continues in this corner! like if you agree! 

Know who is in your circle and who is in your CORNER. Some will make you the villain because you hold people accountability. Don’t stop being emotionally mature and let them! Hold space for you and people who support and love you. 

If you thought of someone specific listening to this, you deserve more. Keep shining and never drop your standards on friendships, relationships and careers.

Follow @nicki.entenmann for more real raw and unfiltered mom life 🫶🏻",6,"03/09/2025 12:48",https://www.instagram.com/reel/DG_as0vy-7N/,"IG reel",,Lifetime,3617731,2017112,196830,30405,668,508,27142
18070373965866633,17841401475580469,nicki.entenmann,"Nicki Entenmann","Never wanna be involved, always wanna hear 👂👂👂 

Anyone else love a good tea  moment 😂",10,"03/10/2025 08:58",https://www.instagram.com/reel/DHBlKA5gJzZ/,"IG reel",,Lifetime,41564,32653,1385,433,4,34,43
17972716151830248,17841401475580469,nicki.entenmann,"Nicki Entenmann","Never wanna be involved, always wanna hear 👂👂👂 

Anyone else love a good tea moment 😂",10,"03/10/2025 09:29",https://www.instagram.com/reel/DHBos-ruwmP/,"IG reel",,Lifetime,2439,2202,27,13,0,0,1
18307827238227658,17841401475580469,nicki.entenmann,"Nicki Entenmann","Comment “link” this spring Amazon athleisure mini haul. Most everything is under $25!

Loveeeeee the tank and skirt combo-feels like like Alo! Also obsessed with the wrap dress. A perfect staple to have for spring and summer to feel confident. 

M in everything Follow for more casual mom fits, workout , leggings and humor!",45,"03/10/2025 13:16",https://www.instagram.com/reel/DHCCoXdSGI-/,"IG reel",,Lifetime,29039,20596,440,14,21,257,51
17980613276672397,17841401475580469,nicki.entenmann,"Nicki Entenmann","Comment “link” this spring Amazon athleisure mini haul. Most everything is under $25!

Loveeeeee the tank and skirt combo-feels like like Alo! Also obsessed with the wrap dress. A perfect staple to have for spring and summer to feel confident.

M in everything Follow for more casual mom fits, workout, leggings and humor!",45,"03/10/2025 13:47",https://www.instagram.com/reel/DHCGMkvycVT/,"IG reel",,Lifetime,3663,3381,3,0,0,0,2
18060139685496591,17841401475580469,nicki.entenmann,"Nicki Entenmann","Other people’s opinions don’t pay your bills. Start the business, start the social media, be unapologetically yourself so they all ask how you did it.",13,"03/11/2025 13:36",https://www.instagram.com/reel/DHEpuG-ylEv/,"IG reel",,Lifetime,59240,37961,1944,284,17,83,153
18048384548259201,17841401475580469,nicki.entenmann,"Nicki Entenmann","Comment “link” for these affordable (and high quality) bikinis!  Mamas we are rocking bikinis this summer!!! 

All these have really good booty coverage, great support for the girls, and remind me of ones I have from revolve!! 

M in green and pink and size down in blue! (I’m gonna return for a S-it runs big!) 

Follow @nicki.entenmann for more casual size 6/8, thick thighed athletic build looks. Mostly athleisure and everyday mom style!",38,"03/12/2025 07:56",https://www.instagram.com/reel/DHGno1HABC6/,"IG reel",,Lifetime,325679,220969,1786,179,177,1024,533
18075222904701462,17841401475580469,nicki.entenmann,"Nicki Entenmann","Comment “link” for these affordable (and high quality) bikinis! Mamas we are rocking bikinis this summer!!!

All these have really good booty coverage, great support for the girls, and remind me of ones I have from revolve!!

M in green and pink and size down in blue! (I’m gonna return for a S-it runs big!)

Follow @nicki.entenmann for more casual size 6/8, thick thighed athletic build looks. Mostly athleisure and everyday mom style!",38,"03/12/2025 08:19",https://www.instagram.com/reel/DHGqK3Ku3us/,"IG reel",,Lifetime,121,80,1,0,0,2,0
17900526540139231,17841401475580469,nicki.entenmann,"Nicki Entenmann","Do it for you. But also do it for the people who wanna seen you fail 😜",12,"03/13/2025 11:31",https://www.instagram.com/reel/DHJk_qGxKRk/,"IG reel",,Lifetime,120689,85360,4782,960,41,120,309
17887148394124682,17841401475580469,nicki.entenmann,"Nicki Entenmann","Comment “link” for everything here!! 💛 on sale!!

Love this yellow set to recreate 4 vacation looks! From casual to date night and everything in between, it’s a great to pack to maximize while traveling!! 

So easy to dress up or down with sandals or sneakers. So many options, and that’s why I love a good mix-and-match moment on vacation!

I’m in M in both too and bottom 

#TargetStyle #EffortlessOutfits #VacationPacking #StyledFourWays #MixAndMatch #TravelStyle #LTKSpring #LTKUnder50

#LTKTravel #LTKStyleTip #LTKSeasonal #LTKShoeCrush #LTKFindsUnder50 #LTKSpringSale #LTKStyleTip",35,"03/14/2025 07:13",https://www.instagram.com/reel/DHLsS4zAVbE/,"IG reel",,Lifetime,41650,34574,418,6,6,163,22
17853758316404900,17841401475580469,nicki.entenmann,"Nicki Entenmann","Comment “link”! Abercormbie LTK sale and the dresses are 😮‍💨
Up to 30% off everything! Also great time to snag some jeans and shorts 🫶🏻

Abercrombie is such a vibe this spring—think soft florals, flowy fits, and effortlessly polished staples like white denim that you’ll reach for on repeat. I’m obsessed with these new pieces and how easily they dress up or down

Wearing a medium

LTK Spring Sale is on: 25% off your purchase + up to 30% off select styles (steals up to almost 50% off)!

#LTKSpringSale #LTKWatchNow #ltksalealert",13,"03/15/2025 08:11",https://www.instagram.com/reel/DHOXtSsAeKe/,"IG reel",,Lifetime,66299,47029,715,19,13,197,26
